HolderAddress,Balance
0x5853eD4f26A3fceA565b3FBC698bb19cdF6DEB85,1090302
0x62d51Fa08B15411D9429133aE5F224abf3867729,1085000
0x6b33128B01B6059901A9B487527DE11122cAD598,1084133
0x66d34f5EB6Bb2fEA8C8e9ecA4f5133fB6A875fa8,1065246
0x37a8757B9b72067e982385473b3cFED281Aa628a,1053712
0x3fBd1b35EBC087C89c70e767a663f2C3B8C3855B,1028558
0x23c9Db00cd2c000679AA98113D3223C5a467dD1F,1010484
0xFA6Fb5e1da1F7158E4950F6475B1E88eA538A859,1004575
0xE687B524903fEa10A648326D90130FFABe0215f9,1000000
0xb79c2A75cd9073d68E75ddF71D53C07747Df7933,1000000
0x834cd95Fb7Fcb89Bf4030C606d9B6732eD33279A,1000000
0xc91D0C3de778bF09A02B3541cc1dEb03f5f58ee4,1000000
0xDB2E02F4Ce39C7c965a31056Cf487206c62B7a0f,978348
0x75d5a3F30f4fD727d7574cA8E7e8492fAB4f97a6,931495
0x929E46d4b174Bc6903005D01Ef9723128F166C58,917791
0x528836082e417D7b839E17a17964694266AA29a5,894399
0xd455712e43582134F101a0C686d26548B5438A3b,845221
0xe5F55468585ef91CF1a87aa3aF4c830FA7AE78dE,807934
0xc71095DdD6860E3ec428c4E6C215F2Be3B8f2feb,800000
0x421e1ce9dc3e33b785183BBD43926cb2F8A4842e,767881
0xEe32d08E674dBC7ED9547f02E39DA62a4689e7B5,726216
0x51582F18a4F2149D9b0a876930320b06A9c73659,698951
0x035e51FF4D0d193e24fbd9613526D827F39bE393,670910
0xE063c36903856Be3f289Bd19B9D7072DeEAdc3be,658707
0x21c125cE9CE5a6AEba60b6c6ee90d35e7B4E86b7,614435
0x737cB3474CC0BEc8Da82f2ADaB646d32C3774772,607407
0x99bA7CA2B06E08348c61Bf1F93a73e2E6201e866,589311
0x8075df8A555048bFF338b04e7aF5De5Ee9565F73,582697
0x7B70FE6E1421E7de9aa714cCE59b05405D212Daa,543309
0x42087c28f296d3b2Dab56E3F5d1ACA1388F2Be5B,532511
0x187b6Ab771482CCFEE7cD2C35176080631082368,527638
0xdc402cCC40Dc409Df62bb41c319C854A96d21365,525528
0x2cb97DFDCb93EA3d4534739fF34fdb2665Cc98A7,518069
0xBdC6780956c97CAC7a4Afc3460Fd1b01775779B4,514357
0x9fA933f60BCc5E63F75F210929839f91F55b919C,505522
0x0d5695983FF15A64e27f272C7AD27680f39Fe5CF,498057
0xaa9Dc5A32F042941007d281813B0FC1d51DEdC03,489353
0xEBe288669cc660DF532E37a4857299d64498CB8A,465854
0x1C3B21dFB4edC781114e571A040e7C02B5AF465D,462707
0xa891Cb41eDB7208E3624F66687D294B60f857695,455996
0x2424aEB7B2bFf59E30c59026077a9CF80Cb73fD6,422257
0x35da5896a0c309a47220f8b1B13169A5bB145874,414426
0x2E53c11d0f56D1FACBA1D69a4e752377FB9A29D1,403684
0x187552928d6219bb1195eFfC6845aD6d520105F5,399183
0x0C4EDF2aCfc2b49B18285CDd7962A28422b53eec,398026
0x93911ad362fcB3af570d02F1a4227F0939D564CC,380718
0xFf229a8436062e28b5Fc1Ba262286d362c5BF4f6,371851
0x5D80a1c0a5084163F1D2620c1B1F43209cd4dB12,368443
0xF6Da9e9D73d7893223578D32a95d6d7de5522767,363722
0x808f6D75492C8aFaf05a9C9E830c8dC7DD5A6043,362455
0xdC4fD789253F0428656498Bdf4a5F2E3ff7827Ef,306680
0xEe196A52820867C80852e2cBdffBb371d37f7c37,274634
0xB695339b8f39102985AEcEAE4b7e0b381C20BB4e,263897
0x9b29B87B8428FAb4228a16d8d38A6482cB7e68eb,253341
0x5e5fa5C06D37350585d5C42d04F4Bf7023c06404,253001
0xA8117B9c7B3c43d70d76057F15527367a593a727,241361
0xf7D1c2704d64bAc58DA7ed70E661d972Fc3058Bb,233294
0xF1f1FAAeeb95254832C44FfcF5De91200E74fb6D,230383
0x2446bEb3905CfFbd2c5eB18F1f9c2996B05257c4,225836
0x9E6d293717AC01dBe230b933F9620f11dfd3a761,223625
0xaB888291F4127352B655fd476F64AC2ebfb8fe76,207760
0x033104cfbAE62dc93D267306515311346e1C7E18,207233
0xe0527E66ED8C7e372007DE0d65A5Eb45caC53e07,204999
0xec042A1f04Ce1642Eaf3122E9059e81B5ca0B0DE,200000
0x6a7E4e513ddd1DB44A4dB12284Cf3784c85c2AFE,199982
0x16342Da12fA8c0043d7449C609a8343590176572,187875
0xB2043c543bb60Fb7AA7265CdcA359A35C4Bc09fa,186411
0x06de787c2d6417056526Bb734F756bdd97d0b1eA,178988
0x7ca28fe6e9A161DBEd6A6a32241E52419121aeF0,177308
0x681552091D252741877259DC8BAb4f09f502C52E,176274
0xCf5eFA2358E92034006eaC53cD3701096029CbEe,169860
0x5aDaf66A3084281FB03856Be96240AbecFdf26b3,168368
0x00C0dB2b6D538eE7f27536854374d95130C9802D,166215
0x27Eaee9E6dacE82a5978F4856410CF25547103F6,157384
0x59B550D787eC087A59a5690EFb79630aC9F32108,154163
0x41F5dEC429b320b02FF40e3d2EF5054Ce3d5754f,151377
0x5e6C5421B35211206D42078f7287E12Ed26f8238,151355
0x97692E7106427C259a5b78f75ff68Ff5152cf4cA,150923
0x5C179Ce9E092D28a2014C94ffE8B1ad49F075671,144918
0x59b7dDc4A57F2D9A45ec17Bf9AA21f5894b3E9E6,140709
0xD4400ea773C614a8859463f2e31eC90852D216F5,137218
0x622C82adEe3725Ff70A208d0c8c65015873CB559,133587
